imdb_title_id,title,year,genre,duration,avg_vote
tt0758442,Nuit noire,2005,"Drama, Mystery, Sci-Fi",90,6.6
tt0758738,Chalk,2006,"Comedy, Drama",85,6.2
tt0758786,Stuck,2007,"Biography, Crime, Drama",85,6.4
tt0758798,Weirdsville,2007,"Comedy, Crime, Drama",90,6.3
tt0759509,Cambio d'indirizzo,2006,Comedy,85,6.6
tt0759604,Lemarit Ain,2006,"Drama, Mystery",86,7
tt0768212,Mimzy - Il segreto dell'universo,2007,"Drama, Family, Sci-Fi",90,6.2
tt0768690,A poutru oni prosnulis,2003,"Comedy, Drama",90,6.1
tt0772168,Grace Is Gone,2007,"Drama, War",85,6.7
tt0772176,Miracolo di una notte di inverno,2007,"Drama, Family, Fantasy",83,7
tt0775417,Am Ende kommen Touristen,2007,Drama,85,6.9
tt0775489,L'illusionista,2010,"Animation, Drama, Family",90,7.5
tt0775543,Night Catches Us,2010,"Drama, Romance",90,6.2
tt0779722,Amnesia: The James Brighton Enigma,2005,Drama,90,6.2
tt0780621,Tatt av kvinnen,2007,"Comedy, Drama, Romance",90,6.6
tt0781360,Duk haan yum cha,2006,"Comedy, Romance",85,6
tt0783234,The Baker,2007,"Comedy, Thriller",86,6.4
tt0783238,The Dead Girl,2006,"Crime, Drama, Mystery",85,6.6
tt0783511,Dr. Plonk,2007,"Action, Comedy, Sci-Fi",85,6.6
tt0784152,Más que a nada en el mundo,2006,"Drama, Fantasy",90,6.7
tt0785025,Love's Abiding Joy,2006,"Drama, Family, Western",87,7
tt0787475,Hot Rod - Uno svitato in moto,2007,"Comedy, Sport",88,6.7
tt0789770,Dennis van Rita,2006,Drama,84,6.3
tt0790612,American Fork,2007,"Comedy, Drama",84,6.2
tt0790676,The Good Life,2007,"Comedy, Drama",90,6.5
tt0791178,The Jammed,2007,"Drama, Thriller",89,6.7
tt0791313,Jin tian de yu zen me yang?,2006,Drama,83,6.2
tt0792986,Peur(s) du noir,2007,"Animation, Horror, Mystery",83,6.7
tt0792992,Lucky Luke e la più grande fuga dei Dalton,2007,"Animation, Adventure, Comedy",90,6.2
tt0795368,Funeral Party,2007,Comedy,90,7.4
tt0796245,Boleiros 2: Vencedores e Vencidos,2006,"Comedy, Sport",86,6.2
tt0796314,A Dog's Breakfast,2007,"Comedy, Drama, Horror",88,6.8
tt0796926,Cara de queso 'mi primer ghetto',2006,"Comedy, Drama",90,6.1
tt0800159,Pingpong,2006,Drama,89,6.5
tt0800199,Shoot the Messenger,2006,Drama,90,6.5
tt0800205,Skills Like This,2007,Comedy,88,6.1
tt0800362,Sei dai tinwong,2006,"Comedy, Drama, Music",83,6.7
tt0803052,Ópium: Egy elmebeteg nö naplója,2007,"Drama, Romance",90,6.6
tt0804529,Sleep Dealer,2008,"Drama, Romance, Sci-Fi",90,6
tt0805324,Blóðbönd,2006,Drama,90,6.2
tt0805488,L'aria salata,2006,Drama,87,7.1
tt0805605,I cavalieri dello zodiaco - Le porte del paradiso,2004,"Animation, Fantasy",84,7
tt0806203,Contagio letale,2009,"Adventure, Drama, Sci-Fi",85,6
tt0806686,Yella,2007,"Drama, Horror, Romance",89,6.7
tt0808359,Machete,2006,"Action, Adventure, Drama",90,6.8
tt0808393,Nebo iznad krajolika,2006,Comedy,86,6.6
tt0808462,7 ans,2006,Drama,86,6.1
tt0809407,A est di Bucarest,2006,"Comedy, Drama",89,7.4
tt0809425,Dans la ville de Sylvia,2007,Drama,84,6.9
tt0809920,Conozca la cabeza de Juan Pérez,2008,Comedy,83,6.7
tt0810082,Malta con Huevo,2007,"Comedy, Crime, Sci-Fi",88,6.2
tt0810846,Driller,2006,"Horror, Sci-Fi",85,6.3
tt0810954,Jiang cheng xia ri,2006,Drama,88,6.5
tt0811164,As esi tu,2006,"Adventure, Romance",90,6.8
tt0812243,Ex Drummer,2007,"Comedy, Crime, Drama",90,7
tt0813541,Piter FM,2006,"Comedy, Drama, Romance",85,7
tt0813630,Una novia errante,2007,Drama,85,6.2
tt0814130,The Hammer,2007,"Comedy, Romance, Sport",88,7.2
tt0814131,Hank and Mike,2008,"Comedy, Fantasy",86,6
tt0814795,Voleurs de chevaux,2007,"Action, Adventure, Drama",85,6.6
tt0815178,Davanti agli occhi,2007,"Drama, Fantasy, Mystery",90,6.3
tt0815245,The Uninvited,2009,"Drama, Horror, Mystery",87,6.4
tt0815462,Lo mejor de mí,2007,Drama,85,6.3
tt0815890,Khan kluay,2006,"Animation, Adventure, Family",88,6
tt0816545,Kabluey,2007,Comedy,86,6.6
tt0816556,Lake Mungo,2008,"Drama, Horror, Mystery",87,6.3
tt0817177,Il primo amore non si scorda mai,2010,"Comedy, Drama, Romance",90,7.7
tt0818108,Bis zum Ellenbogen,2007,Comedy,90,6.4
tt0818170,The Little Traitor,2007,Drama,88,6.9
tt0819735,Summerhood,2008,"Comedy, Drama, Romance",88,6.5
tt0819792,Onni von Sopanen,2006,Family,90,6.5
tt0824696,Una película de huevos,2006,"Animation, Comedy, Family",90,6.4
tt0825239,Contre-enquête,2007,"Crime, Thriller",85,6.7
tt0825682,Die Anruferin,2007,Drama,84,6.6
tt0825745,Blöde Mütze!,2007,"Adventure, Family",90,6.8
tt0831848,Kureyon Shin-chan: Arashi wo yobu - Mouretsu! Otona teikoku no gyakushuu,2001,"Animation, Action, Adventure",90,7.7
tt0837800,The Mark of Cain,2007,"Drama, War",87,6.4
tt0838233,Mille anni di buone preghiere,2007,"Drama, Romance",83,6.7
tt0838241,Street Dreams,2009,Drama,88,6.2
tt0841017,Cochochi,2007,Family,87,6.4
tt0841027,Magicians,2007,Comedy,90,6
tt0841109,Die Herbstzeitlosen,2006,Comedy,90,7.1
tt0841175,O Céu de Suely,2006,Drama,90,7.2
tt0841186,Vaghti hame khab boodand,2006,Drama,84,6.3
tt0841922,Los bastardos,2008,"Crime, Drama, Thriller",90,6.3
tt0842929,Paranoid Park,2007,"Crime, Drama, Mystery",85,6.7
tt0843358,My Dog Tulip,2009,"Animation, Drama",83,6.8
tt0843850,Finishing the Game: The Search for a New Bruce Lee,2007,Comedy,84,6
tt0844025,Indizi dal passato,2007,"Drama, Fantasy, Mystery",90,6.9
tt0844471,Piovono polpette,2009,"Animation, Adventure, Comedy",90,6.9
tt0844479,The Collector,2009,"Action, Crime, Horror",90,6.4
tt0844489,West 32nd,2007,"Crime, Drama",86,6
tt0844847,Fairway to Heaven,2007,"Comedy, Sport",90,6.7
tt0845464,Hak bak dou,2006,"Crime, Drama",88,6.5
tt0845474,Küçük Kiyamet,2006,"Drama, Fantasy, Horror",90,6.3
tt0846109,Trair e Coçar é Só Começar,2006,Comedy,83,6.3
tt0847183,Kid Svensk,2007,Drama,90,6
tt0847487,Ce que mes yeux ont vu,2007,"Drama, Mystery, Thriller",88,6.4
tt0847880,Cargo 200,2007,"Crime, Drama, Thriller",89,7.1
tt0848542,Arranged,2007,"Comedy, Drama, Romance",90,7.3
tt0848592,Last Train to Freo,2006,"Drama, Thriller",89,6.6
tt0851578,Paprika - Sognando un sogno,2006,"Animation, Drama, Fantasy",90,7.7
tt0854151,Nulevoy kilometr,2007,"Action, Crime, Romance",87,6
tt0856789,Hayatimin kadinisin,2006,Romance,88,6.1
tt0857265,Sleuth - Gli insospettabili,2007,"Crime, Drama, Mystery",88,6.5
tt0857275,Wonderful World,2009,"Comedy, Drama, Romance",89,6.1
tt0858486,Battaglia per la Terra,2007,"Animation, Action, Adventure",85,6.5
tt0860866,Far North,2007,"Crime, Drama, Romance",89,6.1
tt0865496,Mon seung,2006,"Horror, Mystery",85,6
tt0867241,Amexicano,2007,Drama,84,7
tt0869977,Naissance des pieuvres,2007,"Drama, Romance",85,6.7
tt0870089,Ciao,2008,"Drama, Romance",87,6.6
tt0872224,Street Thief,2006,"Crime, Thriller",84,7.1
tt0875130,Koi suru nichiyobi,2006,Drama,89,6.7
tt0875701,Tiramisu,2008,"Drama, Mystery, Romance",90,6.6
tt0876233,The Last Word,2008,"Drama, Romance",90,6.2
tt0877323,Os 12 Trabalhos,2006,Drama,90,6.8
tt0878674,Garage,2007,Drama,85,7.1
tt0878835,Please Give,2010,"Comedy, Drama",87,6.6
tt0881369,La influencia,2007,Drama,84,6
tt0882782,Sem Controle,2007,"Drama, Thriller",90,6.8
tt0886531,Shades of Ray,2008,"Comedy, Drama, Romance",86,7
tt0887745,How About You...,2007,"Comedy, Drama",87,6.8
tt0889136,Kings,2007,Drama,88,6.9
tt0889595,Dream Boy,2008,"Drama, Romance",88,6.2
tt0891631,Goodbye Baby,2007,Drama,87,6
tt0892332,Noodle,2007,"Comedy, Drama",90,7.3
tt0892422,Pente lepta akoma,2006,"Comedy, Drama, Fantasy",90,6.3
tt0892429,The Seven of Daran: The Battle of Pareo Rock,2008,Family,89,6
tt0892904,White on Rice,2009,Comedy,83,6.2
tt0893356,Nanking,2007,"Biography, History, War",90,7.6
tt0896529,Cairo Time,2009,"Drama, Romance",90,6.6
tt0896798,Cleaner,2007,"Crime, Mystery, Thriller",88,6.1
tt0898323,Leroy,2007,"Comedy, Drama, Romance",89,6.3
tt0899095,Rêves de poussière,2006,Drama,86,7.1
tt0901475,Soffio,2007,Drama,84,6.9
tt0901488,Gun chung,2007,"Action, Crime, Thriller",90,6.7
tt0901510,Salvatore - Questa è la vita,2006,Drama,90,6
tt0902290,I Sell the Dead,2008,"Comedy, Horror",85,6.1
tt0902293,Iyi Seneler Londra,2007,Drama,90,6.2
tt0903021,Sis ve Gece,2007,"Adventure, Drama, Mystery",90,6.7
tt0903644,September,2007,Drama,85,6.4
tt0905618,Kremen,2007,"Crime, Drama",84,6.3
tt0907657,Once,2007,"Drama, Music, Romance",86,7.8
tt0907848,Dakota Skye,2008,"Drama, Romance",89,6.6
tt0907853,Il giorno + bello,2006,Comedy,90,6.1
tt0910554,Frequently Asked Questions About Time Travel,2009,"Comedy, Sci-Fi",83,7.1
tt0910847,Breakfast with Scot,2007,"Comedy, Drama, Music",90,6.8
tt0910935,Pas douce,2007,Drama,84,6.7
tt0913445,Young People Fucking,2007,"Comedy, Drama, Romance",87,6.2
tt0918575,Victim,2010,"Horror, Thriller",90,6
tt0922379,Chand kilo khorma baraye marassem-e tadfin,2006,"Comedy, Drama",85,7.6
tt0922424,Falafel,2006,Drama,83,6.5
tt0923600,Baghead,2008,"Comedy, Drama, Horror",84,6
tt0926766,Che fine ha fatto il cavallo di Winky?,2007,Family,90,6.5
tt0930071,Last Stop for Paul,2006,Comedy,83,6.4
tt0936501,Io vi troverò,2008,"Action, Thriller",90,7.8
tt0937237,Redacted,2007,"Crime, Thriller, War",90,6.1
tt0940662,Baksy,2008,"Drama, Fantasy",87,6.7
tt0940709,CJ7 - Creatura extraterrestre,2008,"Comedy, Drama, Family",88,6.4
tt0944101,Good Dick,2008,"Comedy, Drama, Romance",86,6.4
tt0945321,The Bird Can't Fly,2007,Drama,89,6.5
tt0945383,Querô,2007,Drama,88,6.8
tt0945588,Le ring,2007,Drama,87,6.8
tt0949423,Hotel Very Welcome,2007,"Comedy, Drama",89,6.4
tt0949436,Jagdhunde,2007,"Drama, Romance",86,6.6
tt0949524,Viaggio in India,2006,"Adventure, Drama",85,6
tt0949564,Il matrimonio di Tuya,2006,"Drama, Romance",86,7.2
tt0960855,Tales from the Dead,2008,Horror,90,6
tt0962762,Genius Party,2007,"Animation, Adventure, Fantasy",85,7.1
tt0962774,Il mondo di Horten,2007,"Comedy, Drama",90,6.7
tt0969269,San taam,2007,"Action, Crime, Mystery",89,7.2
tt0970411,Ember - Il mistero della città di luce,2008,"Adventure, Family, Fantasy",90,6.5
tt0970951,Ores koinis isyhias,2006,"Drama, Romance",86,6.1
tt0971170,La león,2007,Drama,85,6.5
tt0971215,Shenmue: The Movie,2001,"Action, Adventure, Crime",88,6.9
tt0972542,Aachi & Ssipak,2006,"Animation, Action, Comedy",90,6.8
tt0972555,Exhibit A,2007,"Crime, Drama, Thriller",85,6
tt0975676,Das Herz ist ein dunkler Wald,2007,Drama,86,6.3
tt0976042,Immer nie am Meer,2007,"Comedy, Drama",88,6.9
tt0977645,La cámara oscura,2008,"Drama, Music",85,6.7
tt0977651,Der Freund,2008,Drama,87,7.1
tt0978398,Suicídio Encomendado,2007,Comedy,90,6.5
tt0981227,Nick & Norah - Tutto accadde in una notte,2008,"Comedy, Drama, Music",90,6.6
tt0983251,Ze zycie ma sens,2001,Drama,87,7.2
tt0983909,Real Time,2008,"Comedy, Drama",90,6.7
tt0986230,French Film,2008,"Comedy, Romance",87,6.5
tt0986263,Il mondo dei replicanti,2009,"Action, Sci-Fi, Thriller",89,6.3
tt0989000,In Search of a Midnight Kiss,2007,"Comedy, Romance",90,7.2
tt0990404,Chop Shop,2007,Drama,84,7.3
tt0992911,Dou foh sin,2007,"Action, Crime, Thriller",88,6.8
tt0993748,Bluff,2007,Comedy,88,7.4
tt0994917,Adventure Scouts,2010,"Action, Adventure, Comedy",83,6
tt0995712,Buick Riviera,2008,Drama,86,6.3
tt0995829,"XXY - Uomini, donne o tutti e due?",2007,"Drama, Romance",86,7.1
tt0996661,Tsiou...,2005,Comedy,83,7
tt0996918,Barcelona (un mapa),2007,Drama,90,6
tt0996930,Deux jours à tuer,2008,"Drama, Romance",85,7.1
tt0997039,Caixa Dois,2007,Comedy,90,6
tt0997062,Foreldrar,2007,Drama,87,7
tt0999905,Nailed,2007,"Action, Comedy, Horror",85,6.8
tt0999917,Ticalosii,2007,Drama,87,7.2
tt1000129,Megher Pore Megh,2004,"History, War",90,7.3
tt1001412,UPA! Una película argentina,2007,"Comedy, Drama",90,6.2
tt1002539,Liverpool,2008,Drama,84,6.3
tt1002759,Dos abrazos,2007,Drama,87,6.4
tt1003034,Perrier's Bounty,2009,"Action, Comedy, Crime",88,6.4
tt1010313,Hardcover,2008,"Comedy, Crime",88,6.5
tt1010455,Small Gods,2007,"Drama, Thriller",90,6.5
tt1012757,Loins of Punjab Presents,2007,"Comedy, Music",88,7
tt1015456,Adopt a Sailor,2008,Drama,85,7.1
tt1015477,Turn Around,2007,Drama,85,6
tt1016301,La habitación de Fermat,2007,"Mystery, Thriller",89,6.7
tt1018764,One Piece - L'isola segreta del barone Omatsuri,2005,"Animation, Action, Adventure",88,7.2
tt1018809,Ye. leung heun,2007,"Crime, Drama",90,6.3
tt1023342,Of Boys and Men,2008,Drama,90,6
tt1023346,True Adolescents,2009,"Comedy, Drama",88,6.1
tt1023500,Doghouse,2009,"Comedy, Horror, Sci-Fi",89,6
tt1024962,Ftasamee!...,2004,"Comedy, Music",90,6.5
tt1027658,Absurdistan,2008,Comedy,88,6.7
tt1029134,Birds of America,2008,"Comedy, Drama",85,6.1
tt1031951,PVC-1,2007,"Drama, Thriller",85,6.7
tt1032764,Violanchelo,2008,"Romance, Thriller",85,6.3
tt1032856,La banda,2007,"Comedy, Drama, Music",87,7.5
tt1034388,Du bist nicht allein,2007,"Comedy, Drama, Romance",90,6.5
tt1037061,Frei nach Plan,2007,"Comedy, Drama",90,6.2
tt1037116,One Piece: Un'amicizia oltre i confini del mare,2007,"Animation, Action, Adventure",90,7.1
tt1039790,Nanayomachi,2008,Drama,90,6.9
tt1039889,Citulja za Eskobara,2008,"Comedy, Crime",90,6.3
tt1040028,The Orange Thief,2007,Comedy,84,6.2
tt1046183,Mirageman,2007,"Action, Comedy, Crime",90,7.1
tt1049402,Urlo,2010,"Biography, Drama, Romance",84,6.7
tt1050729,Mi novia está... de madre!,2007,"Comedy, Romance",90,6.6
tt1054113,Kandidaten,2008,Thriller,90,6.2
tt1054116,Den siste revejakta,2008,"Comedy, Crime, Drama",90,6.3
tt1056231,Pescuit sportiv,2008,Drama,84,7.1
tt1058748,Sankara,2007,Drama,87,7
tt1059233,The Strength of Water,2009,Drama,86,6.6
tt1060277,Cloverfield,2008,"Action, Adventure, Horror",85,7
tt1064926,Cordero de Dios,2008,Drama,90,6.7
tt1067104,Burlesque Fairytales,2009,"Drama, Thriller",83,6.1
tt1071201,Bloedbroeders,2008,Thriller,90,6.5
tt1077252,Mikro eglima,2008,"Comedy, Crime, Drama",85,6
tt1077274,Cheon-nyeon-yeo-woo-yeo-woo-bi,2007,"Animation, Fantasy",86,6.8
tt1080647,"Martín Fierro, La Película",2007,"Animation, Action, Adventure",88,7
tt1082885,Vnuk Gagarina,2007,Comedy,85,6
tt1083450,Dummy,2008,Drama,86,6.9
tt1083456,Fired Up! - Ragazzi pon pon,2009,"Comedy, Sport",90,6.1
tt1083470,The Rainbow Tribe - Tutto può accadere,2008,"Comedy, Family",90,6.1
tt1084045,Swopnodanay,2007,Drama,84,7.1
tt1085491,Postales de Leningrado,2007,Drama,85,6.7
tt1085862,El rey de la montaña,2007,Thriller,90,6.2
tt1087453,Het echte leven,2008,Drama,87,6.7
tt1087527,Trucker,2008,Drama,90,6.6
tt1087872,The Timekeeper,2009,"Adventure, Drama",90,6.3
tt1087899,Rancho aparte,2007,"Comedy, Drama",90,6.5
tt1091999,Eszter hagyatéka,2008,Drama,90,6.6
tt1092019,TBS,2008,"Crime, Thriller",88,7.1
tt1093374,Leaving Barstow,2008,Drama,85,6.1
tt1093902,Louis,2010,Drama,90,6.5
tt1094629,Contro ogni speranza,2007,Drama,89,7
tt1094635,Geomen tangyi sonyeo oi,2007,Drama,90,6.9
tt1095427,Skin,2008,"Drama, History",85,6.8
tt1096986,Reach for Me,2008,"Comedy, Drama",90,6.4
tt1097267,Tirador,2007,"Crime, Drama",86,6.7
tt1098199,Corto Maltese - Una ballata del mare salato,2002,"Animation, Adventure, Drama",87,7.2
tt1101675,Sul lago Tahoe,2008,Drama,89,6.7
tt1104080,Kleftes,2007,"Comedy, Thriller",90,6
tt1104126,Shifty,2008,"Crime, Drama, Thriller",85,6.5
tt1105263,Bleach: Memories of Nobody,2006,"Animation, Action, Adventure",87,7.2
tt1105753,Bobule,2008,Comedy,90,6.5
tt1107319,Dirty Girl,2010,"Comedy, Drama",90,6.4
tt1107860,The Maiden Heist - Colpo grosso al museo,2009,"Comedy, Crime",90,6.1
tt1109488,Mars,2010,"Animation, Comedy, Sci-Fi",90,6
tt1112116,Lastochki prileteli,2007,Drama,90,6.5
tt1114723,Mannen som elsket Yngve,2008,"Comedy, Drama, Music",90,7
tt1118045,Tamo i ovde,2009,"Comedy, Drama",85,6.3
tt1121985,Pinoy Sunday,2009,"Comedy, Drama",84,6.6
tt1124394,Sauna,2008,Horror,83,6.3
tt1129404,L'alba di un vecchio giorno,2010,Drama,89,6
tt1130087,16 to Life,2009,"Comedy, Romance",89,6.3
tt1130765,Tricks.,2007,"Comedy, Drama",90,6.9
tt1132573,Apron Strings,2008,Drama,90,6.6
tt1133617,Vermist,2007,"Crime, Drama, Thriller",86,6.3
tt1133989,Medicine for Melancholy,2008,"Drama, Romance",88,6.7
tt1134860,É Proibido Fumar,2009,"Drama, Romance, Thriller",89,6.7
tt1135522,Ken il guerriero - La leggenda di Raoul,2007,"Animation, Action",85,7.1
tt1139319,A Film with Me in It,2008,"Comedy, Thriller",89,6.7
tt1139666,La última y nos vamos,2009,Drama,90,6.2
tt1139803,Je me souviens,2009,Drama,86,6.6
tt1141306,Due vite per caso,2010,Drama,88,6.2
tt1142804,Viaggio nella vertigine,2009,"Biography, Drama",90,6.8
tt1142826,Diorthosi,2007,Drama,87,6.1
tt1143155,Na-moo-eobs-neun san,2008,Drama,89,7
tt1146327,Tausend Ozeane,2008,Drama,83,6.9
tt1147516,Doraemon: Nobita no Wan Nyan Jikûden,2004,"Animation, Adventure, Comedy",89,6.9
tt1148165,Bran Nue Dae,2009,"Comedy, Drama, Musical",85,6.2
tt1149379,Crayon Shin-chan: Arashi wo Yobu Eikou no Yakiniku Road,2003,"Animation, Adventure, Comedy",88,6.6
tt1149615,Ara,2008,Drama,89,6.7
tt1151923,Rabia,2009,"Romance, Thriller",89,6.3
tt1156398,Benvenuti a Zombieland,2009,"Adventure, Comedy, Fantasy",88,7.6
tt1157552,Huacho,2009,Drama,89,6.5
tt1161418,Gentlemen Broncos,2009,"Adventure, Comedy, Sci-Fi",89,6.2
tt1161732,Darpan Chhaya,2001,"Drama, Musical, Romance",90,7.1
tt1164985,A Quiet Little Marriage,2008,Drama,90,6.1
tt1172571,The Children,2008,"Horror, Mystery, Thriller",84,6
tt1173686,A-leum-dab-da,2008,Drama,88,6.6
tt1174035,Echte Wiener - Die Sackbauer-Saga,2008,"Comedy, Drama",90,6.6
tt1176686,Mein Freund aus Faro,2008,Drama,90,6.5
tt1176928,25 kilates,2008,Thriller,86,6.2
tt1176933,"Evet, ich will!",2008,"Comedy, Romance",90,6.5
tt1176958,Ladrones a Domicilio,2008,"Adventure, Comedy, History",88,6.3
tt1176963,Weekend cu mama,2009,Drama,87,7.1
tt1179443,La vergüenza,2009,Drama,90,6.6
tt1179904,Paranormal Activity,2007,"Horror, Mystery, Thriller",86,6.3
tt1180323,Wo jiao Liu Yue Jin,2008,Drama,85,6.3
tt1183942,Parque vía,2008,Drama,86,6.8
tt1186656,Kacheli,2008,Drama,84,6.6
tt1186818,Paper Covers Rock,2008,Drama,90,6.6
tt1188113,Peacock,2010,"Drama, Thriller",90,6.2
tt1188990,Fritt vilt II,2008,"Horror, Thriller",86,6.2
tt1189350,The New Year Parade,2008,Drama,85,6.6
tt1190072,The Hunter,2010,"Drama, Thriller",90,6.3
tt1190073,Jermal,2008,Drama,88,6.8
tt1190536,Black Dynamite,2009,"Action, Comedy",84,7.4
tt1190545,Gekijô-ban Dôbutsu no Mori,2006,"Animation, Comedy, Family",87,6.5
tt1191140,Zion Ve Ahiv,2009,Drama,84,6.1
tt1194242,Le vilain,2009,Comedy,86,6.3
tt1194437,Rats and Cats,2007,"Comedy, Drama",87,6.1
tt1194620,Nunta muta,2008,"Comedy, Drama, History",87,7.9
tt1196340,Una tragica scelta,2010,"Drama, Thriller",83,6.6
tt1198144,Summer,2008,Drama,83,6.8
tt1198408,Una cattedra per due,2008,"Comedy, Drama",89,6.1
tt1200274,One Too Many Mornings,2010,"Comedy, Drama",90,6.3
tt1202514,Accident,2009,"Mystery, Thriller",89,6.6
tt1205004,Quanto Dura o Amor?,2009,"Drama, Romance",83,6.3
tt1215458,Box Elder,2008,Comedy,89,6.7
tt1217631,Solo un padre,2008,"Comedy, Romance",89,6.6
tt1218038,The President Is Coming,2009,Comedy,90,6.8
tt1218510,The Red Machine,2009,"Adventure, Crime, Drama",84,6.1
tt1220633,Pastor Brown,2009,"Drama, Family",88,6.3
tt1221141,La donna senza testa,2008,"Drama, Mystery, Thriller",87,6.5
tt1224373,Slovenka,2009,Drama,90,6.2
tt1225290,Quattro notti con Anna,2008,"Crime, Drama, Horror",87,6.8
tt1225296,Serbis,2008,"Drama, Romance",87,6.2
tt1225698,The Nail: The Story of Joey Nardone,2009,Drama,90,6.2
tt1227787,London River,2009,"Drama, Mystery",84,6.8
tt1228953,Big Fan,2009,"Comedy, Crime, Drama",88,6.7
tt1230204,Le avventure di Sammy,2010,"Animation, Adventure, Family",88,6.1
tt1230387,Just Peck,2009,"Comedy, Family",90,6.1
tt1233227,Saw VI,2009,"Horror, Mystery",90,6
tt1233487,No mires para abajo,2008,"Drama, Romance",85,6
tt1233499,Tin shui wai dik yat yu ye,2008,Drama,90,7.4
tt1233576,Reykjavík-Rotterdam,2008,Thriller,88,6.7
tt1233579,Trail of Crumbs,2008,Drama,86,6.5
tt1235142,Last Ride,2009,Drama,90,6.7
tt1235200,Mercy,2009,"Drama, Romance",87,6.1
tt1235424,Ganz nah bei Dir,2009,"Comedy, Drama",88,6.7
tt1236242,Kikareta onna no mirareta yoru,2006,"Drama, Romance, Thriller",84,6.4
tt1236370,Long nga,2008,"Action, Romance, Thriller",89,6.1
tt1238291,L'ombra della vendetta,2009,"Drama, Thriller",89,6.6
tt1238298,"On the Other Hand, Death",2008,"Crime, Drama, Mystery",86,6.3
tt1239285,Questione di punti di vista,2009,"Comedy, Drama",84,6.1
tt1239357,Father in Israel,2009,"Drama, Family",90,6.1
tt1239435,Fiksi.,2008,Thriller,90,7.5
tt1239438,Française,2008,Drama,84,6.3
tt1239446,De laatste dagen van Emma Blank,2009,"Comedy, Drama",89,6.8
tt1242423,Il diario di Vanessa,2009,Comedy,87,6.5
tt1245112,[Rec]²,2009,"Action, Adventure, Fantasy",85,6.5
tt1245721,Kolekcioniere,2008,Drama,84,7.1
tt1245776,Lo siniestro,2009,"Horror, Mystery",88,6
tt1247644,Breaking Upwards,2009,Romance,88,6.2
tt1247700,Un panda per amico,2009,"Adventure, Family",87,6.4
tt1251360,The Nothing Men,2010,"Drama, Thriller",83,6.2
tt1252516,Rosa Morena,2010,Drama,90,6.2
tt1253859,Road to Hell,2008,"Action, Fantasy, Musical",87,6.2
tt1254792,Utolsó idök,2009,Drama,90,6.4
tt1258123,A Matter of Size,2009,"Comedy, Drama, Romance",90,6.9
tt1260502,Ghost in the Shell 2.0,2008,"Animation, Action, Adventure",83,8
tt1261397,Köprüdekiler,2009,Drama,87,6.6
tt1263793,Links,2008,Drama,83,6.1
tt1264909,Tres dies amb la família,2009,Drama,86,6.7
tt1267498,Gli amici del bar Margherita,2009,"Comedy, Drama, Romance",90,6
tt1270702,Un lac,2008,Drama,90,6.6
tt1270799,Het zusje van Katia,2008,Drama,85,6.3
tt1273202,"Cekaj me, ja sigurno necu doci",2009,"Drama, Romance",90,7.1
tt1273658,Elevator,2008,"Comedy, Drama",85,6.4
tt1274738,Rysa,2008,Drama,89,6.4
tt1278336,Divã,2009,"Comedy, Drama, Romance",90,6.4
tt1279935,Notte folle a Manhattan,2010,"Comedy, Crime, Romance",88,6.3
tt1280553,Un autre homme,2008,Drama,89,6.4
tt1281383,Pedro,2008,Drama,90,6.8
tt1282152,L'enfance du mal,2010,"Drama, Thriller",90,6.1
tt1285144,La ventana,2008,Drama,85,6.7
tt1285152,Die zweite Frau,2008,Drama,87,7.1
tt1286135,Cristiano de la secreta,2009,Comedy,90,6.5
tt1286151,I taket lyser stjärnorna,2009,Drama,90,6.1
tt1286809,La journée de la jupe,2008,Drama,87,6.9
tt1288482,Landscape n.2,2008,"Crime, Thriller",90,6.4
tt1289420,One Day Removals,2008,Comedy,85,6.8
tt1289432,SM-rechter,2009,"Biography, Drama",90,6.7
tt1291125,Yi ye Taibei,2010,"Comedy, Crime, Drama",85,6.5
tt1294193,Någon Annanstans,2009,"Drama, Romance",87,6.9
tt1294213,Solitary Man,2009,"Comedy, Drama, Romance",90,6.3
tt1295075,La vida empieza hoy,2010,Comedy,90,6.1
tt1297389,Günesin Oglu,2008,"Comedy, Fantasy",89,7.1
tt1303707,Ein Shams,2008,Drama,90,6.7
tt1305678,Genius Party Beyond,2008,Animation,85,7.1
tt1305714,Make the Yuletide Gay,2009,"Comedy, Romance",89,6.6
tt1305766,Thicker Than Water: The Vampire Diaries Part 1,2008,"Fantasy, Horror",86,6.2
tt1305778,Zarte Parasiten,2009,"Drama, Romance",87,6.1
tt1305798,Ostavljeni,2010,Drama,88,6.4
tt1308165,The Taqwacores,2010,"Drama, Music",83,6
tt1309557,Eamon,2009,"Comedy, Romance",86,6.1
tt1314237,Il primo bacio,2009,"Comedy, Drama, Romance",90,6.4
tt1314241,Simon & Malou,2009,"Comedy, Romance",90,6
tt1314269,Applaus,2009,Drama,85,6.7
tt1315214,Hannah Free,2009,"Drama, Romance",86,6.4
tt1315962,L'amante inglese,2009,"Crime, Drama, Romance",85,6.2
tt1316536,The Loved Ones,2009,"Horror, Thriller",84,6.6
tt1318029,Neka ostane medju nama,2010,"Comedy, Drama",87,6.6
tt1318067,Oveja negra,2009,"Action, Adventure",85,6.4
tt1319032,Il Sogno di Mary,2009,"Comedy, Drama, Sport",86,6
